"fagency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color","route_id"
"LTFRB","","IBF Road/Litex Road - Lupang Pangako (Payatas) via Gravel Pit Road","Commonwealth Avenue / IBP Road Intersection, Quezon City - Payatas Road, Quezon City","3","","","","LTFRB_PUJ1376"
"LTFRB","","IBF Road/Litex Road - Lupang Pangako (Payatas) via Gravel Pit Road","Payatas Road, Quezon City - Commonwealth Avenue / IBP Road Intersection, Quezon City","3","","","","LTFRB_PUJ1377"
"LTFRB","","Jordan Plains - Philcoa via Marcos Ave., Welcome Rotonda","Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila - Jordon Subd, Quezon City","3","","","","LTFRB_PUJ1378"
"LTFRB","","Jordan Plains - Philcoa via Marcos Ave., Welcome Rotonda","Jordon Subd, Quezon City - Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1379"
"LTFRB","","Kamuning - Vito Cruz via E. Rodriguez, Mabini","HP Village Square, Pablo Ocampo Sr., Manila - Kamuning Rd / Scout Rallos Extension Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1382"
"LTFRB","","Kamuning - Vito Cruz via E. Rodriguez, Mabini","Kamuning Rd / Scout Rallos Extension Intersection, Quezon City, Manila - HP Village Square, Pablo Ocampo Sr., Manila","3","","","","LTFRB_PUJ1383"
"LTFRB","","L. Guinto - Pandacan","Josefa Llanes Escoda / Felipe Agoncillo Intersection, Manila - Lorenzo Dela Paz, Manila","3","","","","LTFRB_PUJ1386"
"LTFRB","","L. Guinto - Pandacan","Lorenzo Dela Paz, Manila - Josefa Llanes Escoda / Felipe Agoncillo Intersection, Manila","3","","","","LTFRB_PUJ1387"
"LTFRB","","Padre Faura - Sta Ana","Marcelo H. del Pilar / Salas Intersection, Manila - New Panaderos / Castañeda Intersection, Manila","3","","","","LTFRB_PUJ1388"
"LTFRB","","Padre Faura - Sta Ana","New Panaderos / Castañeda Intersection, Manila - Marcelo H. del Pilar / Salas Intersection, Manila","3","","","","LTFRB_PUJ1389"
"LTFRB","","Lagro - Novaliches","Dumalay, Quezon City - Lagro Dulo Park, Ascencion Avenue, Quezon City","3","","","","LTFRB_PUJ1392"
"LTFRB","","Lagro - Novaliches","Lagro Dulo Park, Ascencion Avenue, Quezon City - Dumalay, Quezon City","3","","","","LTFRB_PUJ1393"
"LTFRB","","Lagro - Panay Ave. via Quezon Ave.","Quezon Avenue, Quezon City - Quirino Highway / St James Intersection, Calcoocan City","3","","","","LTFRB_PUJ1394"
"LTFRB","","Lagro - Panay Ave. via Quezon Ave.","Quirino Highway / St James Intersection, Calcoocan City - Quezon Avenue, Quezon City","3","","","","LTFRB_PUJ1395"
"LTFRB","","Lagro - Welcome Rotonda via Quezon Ave.","Apo / Quezon Avenue Intersection, Quezon City - Quirino Highway / St James Intersection, Calcoocan City","3","","","","LTFRB_PUJ1396"
"LTFRB","","Lagro - Welcome Rotonda via Quezon Ave.","Quirino Highway / St James Intersection, Calcoocan City - Apo / Quezon Avenue Intersection, Quezon City","3","","","","LTFRB_PUJ1397"
"LTFRB","","Quirino Hi-way/Zabarte - Almar Subdivision -  Panay Ave. via Regalado, Que*","Quezon Avenue / Epifanio de los Santos Avenue Intersection, Quezon City - St Claire College of Caloocan, Zabarte Road, Caloocan City","3","","","","LTFRB_PUJ1398"
"LTFRB","","Quirino Hi-way/Zabarte - Almar Subdivision -  Panay Ave. via Regalado, Que*","St Claire College of Caloocan, Zabarte Road, Caloocan City - Quezon Avenue / Epifanio de los Santos Avenue Intersection, Quezon City","3","","","","LTFRB_PUJ1399"
"LTFRB","","Bagong Silang - Ever Gotesco extended to Philcoa","Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila - Old Zabarte / Langit Road Intersection, Caloocan City","3","","","","LTFRB_PUJ1400"
"LTFRB","","Bagong Silang - Ever Gotesco extended to Philcoa","Old Zabarte / Langit Road Intersection, Caloocan City - Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1401"
"LTFRB","","Bagong Silang - Ever Gotesco extended to Philcoa","Philippine Coconut Authority, Commonwealth Avenue, Quezon City - Sto. Nino Parish, Old Zabarte, Caloocan City","3","","","","LTFRB_PUJ1402"
"LTFRB","","Bagong Silang - Philcoa via Commonwealth Ave., Maligaya Park","Sto. Nino Parish, Old Zabarte, Caloocan City - Philippine Coconut Authority, Commonwealth Avenue, Quezon City","3","","","","LTFRB_PUJ1405"
"LTFRB","","Lagro - SM Fairview Loop","Bristol Street / Bronson Street Intersection, Quezon City - Quirino Highway, Quezon City","3","","","","LTFRB_PUJ1406"
"LTFRB","","Lagro - SM Fairview Loop","Quirino Highway, Quezon City - Bristol Street / Bronson Street Intersection, Quezon City","3","","","","LTFRB_PUJ1407"
"LTFRB","","Lardizabal - Rizal Ave. via M. dela Fuente","Lardizabal, Manila - Camarines, Manila","3","","","","LTFRB_PUJ1408"
"LTFRB","","Lardizabal - Rizal Ave. via M. dela Fuente","Camarines, Manila - Lardizabal, Manila","3","","","","LTFRB_PUJ1409"
"LTFRB","","Libertad - Retiro via Mabini, Sta. Cruz","Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - N. S. Amoranto Sr. Avenue / Biak an Bato Intersection, Quezon City","3","","","","LTFRB_PUJ1416"
"LTFRB","","Libertad - Retiro via Mabini, Sta. Cruz","N. S. Amoranto Sr. Avenue / Biak an Bato Intersection, Quezon City - Senator Gil Puyat Ave, Lungsod ng Pasay, Manila","3","","","","LTFRB_PUJ1417"
"LTFRB","","Malanday - Recto via F. Huertas, Oroquieta","LRT Doroteo Jose-Recto Station Walkway / Rizal Avenue Intersection, Manila - MacArthur Highway / Woodlands Drive Intersection, Valenzuela City, Philippines","3","","","","LTFRB_PUJ1426"
"LTFRB","","Malanday - Recto via F. Huertas, Oroquieta","MacArthur Highway / Woodlands Drive Intersection, Valenzuela City, Philippines - LRT Doroteo Jose-Recto Station Walkway / Rizal Avenue Intersection, Manila","3","","","","LTFRB_PUJ1427"
"LTFRB","","Malanday - Pier South via Rizal Ave., P. Burgos","Antonio C. Delgado / 13th St Intersection, Manila - ET Pacific, MacArthur Highway, City of Meycauayan","3","","","","LTFRB_PUJ1428"
"LTFRB","","Malanday - Pier South via Rizal Ave., P. Burgos","ET Pacific, MacArthur Highway, City of Meycauayan - Antonio C. Delgado / 13th St Intersection, Manila","3","","","","LTFRB_PUJ1429"
"LTFRB","","Malinta - Novaliches (TP)","MacArthur Highway / Maysan Road Intersection, Malinta, Valenzuela City - General Luis / Emerald Intersection, Caloocan City","3","","","","LTFRB_PUJ1434"
"LTFRB","","Malinta - Novaliches (TP)","General Luis / Emerald Intersection, Caloocan City - MacArthur Highway / Maysan Road Intersection, Malinta, Valenzuela City","3","","","","LTFRB_PUJ1435"
"LTFRB","","Malinta Exit - McArthur Highway via T. Santiago","MacArthur Highway / Maysan Road Intersection, Malinta, Valenzuela City - Bagabaguin Road, Caloocan City","3","","","","LTFRB_PUJ1438"
"LTFRB","","Malinta Exit - McArthur Highway via T. Santiago","Bagabaguin Road, Caloocan City - MacArthur Highway / Maysan Road Intersection, Malinta, Valenzuela City","3","","","","LTFRB_PUJ1439"
"LTFRB","","Marcos Ave. - Quirino Hi-way via T. Sora","Katipunan Ave, Quezon City, Manila - Tanding Sora Avenue, Quezon City","3","","","","LTFRB_PUJ1440"
"LTFRB","","Marcos Ave. - Quirino Hi-way via T. Sora","Tanding Sora Avenue, Quezon City - Katipunan Ave, Quezon City, Manila","3","","","","LTFRB_PUJ1441"
"LTFRB","","Rodriguez (Rizal) - Litex Market via Litex Rd.","Commonwealth Avenue / IBP Road Intersection, Quezon City - Montalban Highway / D. Marcelo Street Intersection near Montalban Town Centre, Rodriguez","3","","","","LTFRB_PUJ1442"
"LTFRB","","Rodriguez (Rizal) - Litex Market via Litex Rd.","Montalban Highway / D. Marcelo Street Intersection near Montalban Town Centre, Rodriguez - Commonwealth Avenue / IBP Road Intersection, Quezon City","3","","","","LTFRB_PUJ1443"
"LTFRB","","Pabahay ni Erap (Sub-urban) - Commonwealth Market","Batasan Road / Commonwealth Avenue Intersection, Quezon City - Un- named Road, Rodriguez","3","","","","LTFRB_PUJ1444"
"LTFRB","","Pabahay ni Erap (Sub-urban) - Commonwealth Market","Un- named Road, Rodriguez - Batasan Road / Commonwealth Avenue Intersection, Quezon City","3","","","","LTFRB_PUJ1445"
"LTFRB","","Marikina - Paenaan (Antipolo)","Shoe Ave, Marikina City, Manila - Marcos Hwy, Antipolo City, Manila","3","","","","LTFRB_PUJ1446"
"LTFRB","","Marikina - Paenaan (Antipolo)","Marcos Hwy, Antipolo City, Manila - Shoe Ave, Marikina City, Manila","3","","","","LTFRB_PUJ1447"
"LTFRB","","Marikina - Pasig","Caruncho Ave / Market Ave Intersection, Pasig City, Manila - Shoe Ave / W Paz Intersection, Marikina City, Manila","3","","","","LTFRB_PUJ1448"
"LTFRB","","Marikina - Pasig","Shoe Ave / W Paz Intersection, Marikina City, Manila - Caruncho Ave / Market Ave Intersection, Pasig City, Manila","3","","","","LTFRB_PUJ1449"
"LTFRB","","Marikina - Parang via Fortune","Shoe Ave / W Paz Intersection, Marikina City, Manila - Fortune Tobacco Corporation, Marikina City, Manila","3","","","","LTFRB_PUJ1450"
"LTFRB","","Marikina - Parang via Fortune","Fortune Tobacco Corporation, Marikina City, Manila - Shoe Ave / W Paz Intersection, Marikina City, Manila","3","","","","LTFRB_PUJ1451"
"LTFRB","","Marikina - Pateros via Pasig","Shoe Ave, Marikina City, Manila - M. Almeda, Pateros, Manila","3","","","","LTFRB_PUJ1453"
"LTFRB","","Marikina - Pinugay (Philcomsat)","J. Chanyungco St, Marikina City, Manila - Un-named road near Marcos Hwy, Antipolo City, Manila","3","","","","LTFRB_PUJ1454"
"LTFRB","","Marikina - Pinugay (Philcomsat)","Un-named road near Marcos Hwy, Antipolo City, Manila - J. Chanyungco St, Marikina City, Manila","3","","","","LTFRB_PUJ1455"
"LTFRB","","Marikina - San Mateo","Shoe Ave / W Paz Intersection, Marikina City, Manila - J. P. Rizal St / BMW Drive Intersection, San Mateo, Manila","3","","","","LTFRB_PUJ1456"
"LTFRB","","Marikina - San Mateo","J. P. Rizal St / BMW Drive Intersection, San Mateo, Manila - Shoe Ave / W Paz Intersection, Marikina City, Manila","3","","","","LTFRB_PUJ1457"
"LTFRB","","Marikina - SM Fairview","Felix Ave, Cainta, Manila - Novastop, Quirino Highway, Caloocan City","3","","","","LTFRB_PUJ1458"
"LTFRB","","Marikina - SM Fairview","Novastop, Quirino Highway, Caloocan City - Felix Ave, Cainta, Manila","3","","","","LTFRB_PUJ1459"
"LTFRB","","MCU - Pasay Rotonda via Rizal Ave., Mabini","Cuneta Avenue, Lungsod ng Pasay, Manila - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City","3","","","","LTFRB_PUJ1460"
"LTFRB","","MCU - Pasay Rotonda via Rizal Ave., Taft Ave.","Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila - Bonifacio Market, MacArthur Highway, Caloocan City","3","","","","LTFRB_PUJ1462"
"LTFRB","","MCU - Pasay Rotonda via Rizal Ave., Taft Ave.","Bonifacio Market, MacArthur Highway, Caloocan City - Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila","3","","","","LTFRB_PUJ1463"
"LTFRB","","MCU - Recto via F. Huertas, Oroquieta","Claro M. Recto Ave / Quezon Blvd Intersection, Manila - Epifanio de los Santos Avenue / General Rosendo Simon Intersection , Caloocan City","3","","","","LTFRB_PUJ1464"
"LTFRB","","MCU - Recto via F. Huertas, Oroquieta","Epifanio de los Santos Avenue / General Rosendo Simon Intersection , Caloocan City - Claro M. Recto Ave / Quezon Blvd Intersection, Manila","3","","","","LTFRB_PUJ1465"
"LTFRB","","Monumento - Pasay Rotonda via Rizal Ave., Mabini","Epifanio de los Santos Avenue / F.B. Harrison St Intersection, Lungsod ng Pasay - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City","3","","","","LTFRB_PUJ1474"
"LTFRB","","Monumento - Pasay Rotonda via Rizal Ave., Mabini","Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City - Epifanio de los Santos Avenue / F.B. Harrison St Intersection, Lungsod ng Pasay","3","","","","LTFRB_PUJ1475"
"LTFRB","","Monumento - Sto. Nino via Expressway","Epifanio de los Santos Avenue / General Rosendo Simon Intersection , Caloocan City - El- Camino, City of Meycauayan","3","","","","LTFRB_PUJ1476"
"LTFRB","","Monumento - Sto. Nino via Expressway","El- Camino, City of Meycauayan - Epifanio de los Santos Avenue / General Rosendo Simon Intersection , Caloocan City","3","","","","LTFRB_PUJ1477"
"LTFRB","","Monumento - Vito Cruz via Rizal Ave., Taft Ave.","Pablo Ocampo Sreet Avenue, Manila - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City","3","","","","LTFRB_PUJ1478"
"LTFRB","","Monumento - Vito C ruz via Rizal Ave., Mabini","HP Village Square, Pablo Ocampo Sr., Manila - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City","3","","","","LTFRB_PUJ1480"
"LTFRB","","Munoz - Remedios via Quiapo, L. Guinto","Rizal Memorial Track and Football Stadium, M Adriatico, Manila - Epifanio de los Santos Avenue / Congressional Avenue Intersection, Quezon City","3","","","","LTFRB_PUJ1482"
"LTFRB","","Munoz - Remedios via Quiapo, L. Guinto","Epifanio de los Santos Avenue / Congressional Avenue Intersection, Quezon City - Rizal Memorial Track and Football Stadium, M Adriatico, Manila","3","","","","LTFRB_PUJ1483"
"LTFRB","","Murphy - North Harbor via Divisoria, Sta. Mesa","Radial Road 10 / Moriones Intersection, Manila - Aurora Blvd, Quezon City, Manila","3","","","","LTFRB_PUJ1484"
"LTFRB","","Murphy - North Harbor via Divisoria, Sta. Mesa","Aurora Blvd, Quezon City, Manila - Radial Road 10 / Moriones Intersection, Manila","3","","","","LTFRB_PUJ1485"
"LTFRB","","Napocor/Niaville - Mindanao Ave. via Congressional Ave.","Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City - Sauyo High School Extension, Pantabangan, Quezon City","3","","","","LTFRB_PUJ1486"
"LTFRB","","Napocor/Niaville - Mindanao Ave. via Congressional Ave.","Sauyo High School Extension, Pantabangan, Quezon City - Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City","3","","","","LTFRB_PUJ1487"
"LTFRB","","Navotas - Recto via Heroes del 96","Claro M. Recto Ave / Quezon Blvd Intersection, Manila - M. Naval, City of Navotas","3","","","","LTFRB_PUJ1488"
"LTFRB","","Navotas - Recto via Heroes del 96","M. Naval, City of Navotas - Claro M. Recto Ave / Quezon Blvd Intersection, Manila","3","","","","LTFRB_PUJ1489"
"LTFRB","","Novaliches TP - Gumaoc - Palmera Subd. (SJDM)","Quirino Highway, Quezon City - Un-named Road, City of San Jose del Monte","3","","","","LTFRB_PUJ1494"
"LTFRB","","Novaliches TP - Gumaoc - Palmera Subd. (SJDM)","Un-named Road, City of San Jose del Monte - Quirino Highway, Quezon City","3","","","","LTFRB_PUJ1495"
"LTFRB","","Novaliches (TP) - Brgy. Deparo","Ramirez / Quirino Highway, Caloocan City - Kabatuhan, Caloocan City","3","","","","LTFRB_PUJ1496"
"LTFRB","","Novaliches (TP) - Brgy. Deparo","Kabatuhan, Caloocan City - Ramirez / Quirino Highway, Caloocan City","3","","","","LTFRB_PUJ1497"
"LTFRB","","Novaliches - Shelter Ville via Camarin Rd., Bagon Silang","Susano / General Luis Intersection, Caloocan City - Kalayaan Elementary School, Langit Road, Caloocan City","3","","","","LTFRB_PUJ1498"
"LTFRB","","Novaliches - Shelter Ville via Camarin Rd., Bagon Silang","Kalayaan Elementary School, Langit Road, Caloocan City - Susano / General Luis Intersection, Caloocan City","3","","","","LTFRB_PUJ1499"
"LTFRB","","Novaliches - Tala via Quirino","Our Lady Mercy Church, Quirino Highway, Caloocan City - City of San Jose del Monte","3","","","","LTFRB_PUJ1500"
"LTFRB","","Novaliches - Tala via Quirino","City of San Jose del Monte - Our Lady Mercy Church, Quirino Highway, Caloocan City","3","","","","LTFRB_PUJ1501"
"LTFRB","","Novaliches - Tala via Camarin, Susano Rd.","Ramirez / Quirino Highway, Caloocan City - San Vicente / Camarin Road Intersection, Caloocan City","3","","","","LTFRB_PUJ1502"
"LTFRB","","Novaliches - Urduja","Susano / General Luis Intersection, Caloocan City - Sikatuna Avenue, Caloocan City","3","","","","LTFRB_PUJ1504"
"LTFRB","","Novaliches - Urduja","Sikatuna Avenue, Caloocan City - Susano / General Luis Intersection, Caloocan City","3","","","","LTFRB_PUJ1505"
"LTFRB","","Novaliches (TP) - Bigte (Norzagaray, Bulacan) via Quirino Highway","Buenmar Drive, Quezon City - Quirino Highway, City of San Jose del Monte","3","","","","LTFRB_PUJ1506"
"LTFRB","","Novaliches (TP) - Bigte (Norzagaray, Bulacan) via Quirino Highway","Quirino Highway, City of San Jose del Monte - Buenmar Drive, Quezon City","3","","","","LTFRB_PUJ1507"
"LTFRB","","Paco - Sta. Mesa Rotonda via Nagtahan","San Gregorio / Paz St, Manila - Nagtahan Flyover / Duhat Intersection, Manila","3","","","","LTFRB_PUJ1512"
"LTFRB","","Paco - Sta. Mesa Rotonda via Nagtahan","Nagtahan Flyover / Duhat Intersection, Manila - San Gregorio / Paz St, Manila","3","","","","LTFRB_PUJ1513"
"LTFRB","","Pantranco - Proj. 2 & 3 via Timog, Kamuning","Hayundai, Quezon Avenue, Quezon City - Molave, Quezon City, Manila","3","","","","LTFRB_PUJ1514"
"LTFRB","","Pantranco - Proj. 2 & 3 via Timog, Kamuning","Molave, Quezon City, Manila - Panay Ave, Quezon City, Manila","3","","","","LTFRB_PUJ1515"
"LTFRB","","Pantranco - Proj. 8 via Roosevelt","Philipine Maritime Institute, Roosevelt Avenue, Quezon City - General Avenue / Assistant Branchesntersection, Quezon City","3","","","","LTFRB_PUJ1516"
"LTFRB","","Pantranco - Proj. 8 via Roosevelt","General Avenue / Assistant Branchesntersection, Quezon City - Philipine Maritime Institute, Roosevelt Avenue, Quezon City","3","","","","LTFRB_PUJ1517"
"LTFRB","","Pantranco - U.P.","Fisher Mall, Quezon Avenue, Quezon City - UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1518"
"LTFRB","","Pantranco - U.P.","UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila - Fisher Mall, Quezon Avenue, Quezon City","3","","","","LTFRB_PUJ1519"
"LTFRB","","Parang - Recto","Eulogio Rodriguez Sr. Ave, Quezon City, Manila - Fortune Tobacco Corporation, Marikina City, Manila","3","","","","LTFRB_PUJ1520"
"LTFRB","","Parang - Recto","Fortune Tobacco Corporation, Marikina City, Manila - Eulogio Rodriguez Sr. Ave, Quezon City, Manila","3","","","","LTFRB_PUJ1521"
"LTFRB","","Parang - Stop & Shop via Aurora Blvd.","Internet Cafe, Old Sta. Mesa, Manila - Fortune Tobacco Corporation, Marikina City, Manila","3","","","","LTFRB_PUJ1522"
"LTFRB","","Parang - Stop & Shop via Aurora Blvd.","Fortune Tobacco Corporation, Marikina City, Manila - Internet Cafe, Old Sta. Mesa, Manila","3","","","","LTFRB_PUJ1523"
"LTFRB","","Pasig (TP) - Quiapo (Echague) via Sta. Mesa, C. Palanca","M. Almeda, Pateros, Manila - Carlos Palanca Sr, Manila","3","","","","LTFRB_PUJ1526"
"LTFRB","","Pasig (TP) - Quiapo (Echague) via Sta. Mesa, C. Palanca","Mendiola / Legarda Intersection, Manila - A. Luna St / Caruncho Ave Intersection, Pasig City, Manila","3","","","","LTFRB_PUJ1527"
"LTFRB","","Philcoa - Rodriguez Town (Montalban) via Commonwealth Ave., Kalayaan Ave.","Philippine Coconut Authority, Commonwealth Avenue, Quezon City - MH del Pilar Street near Pig Farm, Rodriguez","3","","","","LTFRB_PUJ1530"
"LTFRB","","Philcoa - Rodriguez Town (Montalban) via Commonwealth Ave., Kalayaan Ave.","MH del Pilar Street near Pig Farm, Rodriguez - Philippine Coconut Authority, Commonwealth Avenue, Quezon City","3","","","","LTFRB_PUJ1531"
"LTFRB","","Philcoa - T.M. Kalaw via Quezon Ave.","University of The Phillippines - Ayala Land Technohub, Commonwealth Avenue, Quezon City - T.M. Kalaw / Maria Y. Orosa St","3","","","","LTFRB_PUJ1532"
"LTFRB","","Philcoa - T.M. Kalaw via Quezon Ave.","T.M. Kalaw / Maria Y. Orosa St - University of The Phillippines - Ayala Land Technohub, Commonwealth Avenue, Quezon City","3","","","","LTFRB_PUJ1533"
"LTFRB","","Pier South - Proj. 2 & 3 via E. Rodriguez","Railroad Dr / 13th St Intersection, Manila - Aurora Blvd, Quezon City, Manila","3","","","","LTFRB_PUJ1534"
